Species,Long,Lat
Kinkajou,-44.75,-22.25
Kinkajou,-44.75,-22.75
Kinkajou,-44.25,-3.25
Kinkajou,-44.25,-3.75
Kinkajou,-44.25,-4.25
Kinkajou,-44.25,-4.75
Kinkajou,-44.25,-5.25
Kinkajou,-44.25,-5.75
Kinkajou,-44.25,-6.25
Kinkajou,-44.25,-6.75
Kinkajou,-44.25,-7.25
Kinkajou,-44.25,-7.75
Kinkajou,-44.25,-8.25
Kinkajou,-44.25,-8.75
Kinkajou,-44.25,-9.25
Kinkajou,-44.25,-9.75
Kinkajou,-44.25,-10.25
Kinkajou,-44.25,-10.75
Kinkajou,-44.25,-11.25
Kinkajou,-44.25,-11.75
Kinkajou,-44.25,-12.25
Kinkajou,-44.25,-12.75
Kinkajou,-44.25,-13.25
Kinkajou,-44.25,-13.75
Kinkajou,-44.25,-14.25
Kinkajou,-44.25,-14.75
Kinkajou,-44.25,-15.25
Kinkajou,-44.25,-15.75
Kinkajou,-44.25,-16.25
Kinkajou,-44.25,-16.75
Kinkajou,-44.25,-17.25
Kinkajou,-44.25,-17.75
Kinkajou,-44.25,-18.25
Kinkajou,-44.25,-18.75
Kinkajou,-44.25,-19.25
Kinkajou,-44.25,-19.75
Kinkajou,-44.25,-20.25
Kinkajou,-44.25,-20.75
Kinkajou,-44.25,-21.25
Kinkajou,-44.25,-21.75
Kinkajou,-44.25,-22.25
Kinkajou,-44.25,-22.75
Kinkajou,-43.75,-2.75
Kinkajou,-43.75,-3.25
Kinkajou,-43.75,-3.75
Kinkajou,-43.75,-4.25
Kinkajou,-43.75,-4.75
Kinkajou,-43.75,-5.25
Kinkajou,-43.75,-5.75
Kinkajou,-43.75,-6.25
Kinkajou,-43.75,-6.75
Kinkajou,-43.75,-7.25
Kinkajou,-43.75,-7.75
Kinkajou,-43.75,-8.25
Kinkajou,-43.75,-8.75
Kinkajou,-43.75,-9.25
Kinkajou,-43.75,-9.75
Kinkajou,-43.75,-10.25
Kinkajou,-43.75,-10.75
Kinkajou,-43.75,-11.25
Kinkajou,-43.75,-11.75
Kinkajou,-43.75,-12.25
Kinkajou,-43.75,-12.75
Kinkajou,-43.75,-13.25
Kinkajou,-43.75,-13.75
Kinkajou,-43.75,-14.25
Kinkajou,-43.75,-14.75
Kinkajou,-43.75,-15.25
Kinkajou,-43.75,-15.75
Kinkajou,-43.75,-16.25
Kinkajou,-43.75,-16.75
Kinkajou,-43.75,-17.25
Kinkajou,-43.75,-17.75
Kinkajou,-43.75,-18.25
Kinkajou,-43.75,-18.75
Kinkajou,-43.75,-19.25
Kinkajou,-43.75,-19.75
Kinkajou,-43.75,-20.25
Kinkajou,-43.75,-20.75
Kinkajou,-43.75,-21.25
Kinkajou,-43.75,-21.75
Kinkajou,-43.75,-22.25
Kinkajou,-43.75,-22.75
Kinkajou,-43.25,-2.75
Kinkajou,-43.25,-3.25
Kinkajou,-43.25,-3.75
Kinkajou,-43.25,-4.25
Kinkajou,-43.25,-4.75
Kinkajou,-43.25,-5.25
Kinkajou,-43.25,-5.75
Kinkajou,-43.25,-6.25
Kinkajou,-43.25,-6.75
Kinkajou,-43.25,-7.25
Kinkajou,-43.25,-7.75
Kinkajou,-43.25,-8.25
Kinkajou,-43.25,-8.75
Kinkajou,-43.25,-9.25
Kinkajou,-43.25,-9.75
Kinkajou,-43.25,-10.25
Kinkajou,-43.25,-10.75
Kinkajou,-43.25,-11.25
Kinkajou,-43.25,-11.75
Kinkajou,-43.25,-12.25
Kinkajou,-43.25,-12.75
Kinkajou,-43.25,-13.25
Kinkajou,-43.25,-13.75
Kinkajou,-43.25,-14.25
Kinkajou,-43.25,-14.75
Kinkajou,-43.25,-15.25
Kinkajou,-43.25,-15.75
Kinkajou,-43.25,-16.25
Kinkajou,-43.25,-16.75
Kinkajou,-43.25,-17.25
Kinkajou,-43.25,-17.75
Kinkajou,-43.25,-18.25
Kinkajou,-43.25,-18.75
Kinkajou,-43.25,-19.25
Kinkajou,-43.25,-19.75
Kinkajou,-43.25,-20.25
Kinkajou,-43.25,-20.75
Kinkajou,-43.25,-21.25
Kinkajou,-43.25,-21.75
Kinkajou,-43.25,-22.25
Kinkajou,-43.25,-22.75
Kinkajou,-42.75,-2.75
Kinkajou,-42.75,-3.25
Kinkajou,-42.75,-3.75
Kinkajou,-42.75,-4.25
Kinkajou,-42.75,-4.75
Kinkajou,-42.75,-5.25
Kinkajou,-42.75,-5.75
Kinkajou,-42.75,-6.25
Kinkajou,-42.75,-6.75
Kinkajou,-42.75,-7.25
Kinkajou,-42.75,-7.75
Kinkajou,-42.75,-8.25
Kinkajou,-42.75,-8.75
Kinkajou,-42.75,-9.25
Kinkajou,-42.75,-9.75
Kinkajou,-42.75,-10.25
Kinkajou,-42.75,-10.75
Kinkajou,-42.75,-11.25
Kinkajou,-42.75,-11.75
Kinkajou,-42.75,-12.25
Kinkajou,-42.75,-12.75
Kinkajou,-42.75,-13.25
Kinkajou,-42.75,-13.75
Kinkajou,-42.75,-14.25
Kinkajou,-42.75,-14.75
Kinkajou,-42.75,-15.25
Kinkajou,-42.75,-15.75
Kinkajou,-42.75,-16.25
Kinkajou,-42.75,-16.75
Kinkajou,-42.75,-17.25
Kinkajou,-42.75,-17.75
Kinkajou,-42.75,-18.25
Kinkajou,-42.75,-18.75
Kinkajou,-42.75,-19.25
Kinkajou,-42.75,-19.75
Kinkajou,-42.75,-20.25
Kinkajou,-42.75,-20.75
Kinkajou,-42.75,-21.25
Kinkajou,-42.75,-21.75
Kinkajou,-42.75,-22.25
Kinkajou,-42.75,-22.75
Kinkajou,-42.25,-3.25
Kinkajou,-42.25,-3.75
Kinkajou,-42.25,-4.25
Kinkajou,-42.25,-4.75
Kinkajou,-42.25,-5.25
Kinkajou,-42.25,-5.75
Kinkajou,-42.25,-6.25
Kinkajou,-42.25,-6.75
Kinkajou,-42.25,-7.25
Kinkajou,-42.25,-7.75
Kinkajou,-42.25,-8.25
Kinkajou,-42.25,-8.75
Kinkajou,-42.25,-9.25
Kinkajou,-42.25,-9.75
Kinkajou,-42.25,-10.25
Kinkajou,-42.25,-10.75
Kinkajou,-42.25,-11.25
Kinkajou,-42.25,-11.75
Kinkajou,-42.25,-12.25
Kinkajou,-42.25,-12.75
Kinkajou,-42.25,-13.25
Kinkajou,-42.25,-13.75
Kinkajou,-42.25,-14.25
Kinkajou,-42.25,-14.75
Kinkajou,-42.25,-15.25
Kinkajou,-42.25,-15.75
Kinkajou,-42.25,-16.25
Kinkajou,-42.25,-16.75
Kinkajou,-42.25,-17.25
Kinkajou,-42.25,-17.75
Kinkajou,-42.25,-18.25
Kinkajou,-42.25,-18.75
Kinkajou,-42.25,-19.25
Kinkajou,-42.25,-19.75
Kinkajou,-42.25,-20.25
Kinkajou,-42.25,-20.75
Kinkajou,-42.25,-21.25
Kinkajou,-42.25,-21.75
Kinkajou,-42.25,-22.25
Kinkajou,-42.25,-22.75
Kinkajou,-41.75,-3.25
Kinkajou,-41.75,-3.75
Kinkajou,-41.75,-4.25
Kinkajou,-41.75,-4.75
Kinkajou,-41.75,-5.25
Kinkajou,-41.75,-5.75
Kinkajou,-41.75,-6.25
Kinkajou,-41.75,-6.75
Kinkajou,-41.75,-7.25
Kinkajou,-41.75,-7.75
Kinkajou,-41.75,-8.25
Kinkajou,-41.75,-8.75
Kinkajou,-41.75,-9.25
Kinkajou,-41.75,-9.75
Kinkajou,-41.75,-10.25
Kinkajou,-41.75,-10.75
Kinkajou,-41.75,-11.25
Kinkajou,-41.75,-11.75
Kinkajou,-41.75,-12.25
Kinkajou,-41.75,-12.75
Kinkajou,-41.75,-13.25
Kinkajou,-41.75,-13.75
Kinkajou,-41.75,-14.25
Kinkajou,-41.75,-14.75
Kinkajou,-41.75,-15.25
Kinkajou,-41.75,-15.75
Kinkajou,-41.75,-16.25
Kinkajou,-41.75,-16.75
Kinkajou,-41.75,-17.25
Kinkajou,-41.75,-17.75
Kinkajou,-41.75,-18.25
Kinkajou,-41.75,-18.75
Kinkajou,-41.75,-19.25
Kinkajou,-41.75,-19.75
Kinkajou,-41.75,-20.25
Kinkajou,-41.75,-20.75
Kinkajou,-41.75,-21.25
Kinkajou,-41.75,-21.75
Kinkajou,-41.75,-22.25
Kinkajou,-41.25,-3.25
Kinkajou,-41.25,-3.75
Kinkajou,-41.25,-4.25
Kinkajou,-41.25,-4.75
Kinkajou,-41.25,-5.25
Kinkajou,-41.25,-5.75
Kinkajou,-41.25,-6.25
Kinkajou,-41.25,-6.75
Kinkajou,-41.25,-7.25
Kinkajou,-41.25,-7.75
Kinkajou,-41.25,-8.25
Kinkajou,-41.25,-8.75
Kinkajou,-41.25,-9.25
Kinkajou,-41.25,-9.75
Kinkajou,-41.25,-10.25
Kinkajou,-41.25,-10.75
Kinkajou,-41.25,-11.25
Kinkajou,-41.25,-11.75
Kinkajou,-41.25,-12.25
Kinkajou,-41.25,-12.75
Kinkajou,-41.25,-13.25
Kinkajou,-41.25,-13.75
Kinkajou,-41.25,-14.25
Kinkajou,-41.25,-14.75
Kinkajou,-41.25,-15.25
Kinkajou,-41.25,-15.75
Kinkajou,-41.25,-16.25
Kinkajou,-41.25,-16.75
Kinkajou,-41.25,-17.25
Kinkajou,-41.25,-17.75
Kinkajou,-41.25,-18.25
Kinkajou,-41.25,-18.75
Kinkajou,-41.25,-19.25
Kinkajou,-41.25,-19.75
Kinkajou,-41.25,-20.25
Kinkajou,-41.25,-20.75
Kinkajou,-41.25,-21.25
Kinkajou,-41.25,-21.75
Kinkajou,-40.75,-3.25
Kinkajou,-40.75,-3.75
Kinkajou,-40.75,-4.25
Kinkajou,-40.75,-4.75
Kinkajou,-40.75,-5.25
Kinkajou,-40.75,-5.75
Kinkajou,-40.75,-6.25
Kinkajou,-40.75,-6.75
Kinkajou,-40.75,-7.25
Kinkajou,-40.75,-7.75
Kinkajou,-40.75,-8.25
Kinkajou,-40.75,-8.75
Kinkajou,-40.75,-9.25
Kinkajou,-40.75,-9.75
Kinkajou,-40.75,-10.25
Kinkajou,-40.75,-10.75
Kinkajou,-40.75,-11.25
Kinkajou,-40.75,-11.75
Kinkajou,-40.75,-12.25
Kinkajou,-40.75,-12.75
Kinkajou,-40.75,-13.25
Kinkajou,-40.75,-13.75
Kinkajou,-40.75,-14.25
Kinkajou,-40.75,-14.75
Kinkajou,-40.75,-15.25
Kinkajou,-40.75,-15.75
Kinkajou,-40.75,-16.25
Kinkajou,-40.75,-16.75
Kinkajou,-40.75,-17.25
Kinkajou,-40.75,-17.75
Kinkajou,-40.75,-18.25
Kinkajou,-40.75,-18.75
Kinkajou,-40.75,-19.25
Kinkajou,-40.75,-19.75
Kinkajou,-40.75,-20.25
Kinkajou,-40.75,-20.75
Kinkajou,-40.25,-3.25
Kinkajou,-40.25,-3.75
Kinkajou,-40.25,-4.25
Kinkajou,-40.25,-4.75
Kinkajou,-40.25,-5.25
Kinkajou,-40.25,-5.75
Kinkajou,-40.25,-6.25
Kinkajou,-40.25,-6.75
Kinkajou,-40.25,-7.25
Kinkajou,-40.25,-7.75
Kinkajou,-40.25,-8.25
Kinkajou,-40.25,-8.75
Kinkajou,-40.25,-9.25
Kinkajou,-40.25,-9.75
Kinkajou,-40.25,-10.25
Kinkajou,-40.25,-10.75
Kinkajou,-40.25,-11.25
Kinkajou,-40.25,-11.75
Kinkajou,-40.25,-12.25
Kinkajou,-40.25,-12.75
Kinkajou,-40.25,-13.25
Kinkajou,-40.25,-13.75
Kinkajou,-40.25,-14.25
Kinkajou,-40.25,-14.75
Kinkajou,-40.25,-15.25
Kinkajou,-40.25,-15.75
Kinkajou,-40.25,-16.25
Kinkajou,-40.25,-16.75
Kinkajou,-40.25,-17.25
Kinkajou,-40.25,-17.75
Kinkajou,-40.25,-18.25
Kinkajou,-40.25,-18.75
Kinkajou,-40.25,-19.25
Kinkajou,-40.25,-19.75
Kinkajou,-40.25,-20.25
Kinkajou,-39.75,-3.25
Kinkajou,-39.75,-3.75
Kinkajou,-39.75,-4.25
Kinkajou,-39.75,-4.75
Kinkajou,-39.75,-5.25
Kinkajou,-39.75,-5.75
Kinkajou,-39.75,-6.25
Kinkajou,-39.75,-6.75
Kinkajou,-39.75,-7.25
Kinkajou,-39.75,-7.75
Kinkajou,-39.75,-8.25
Kinkajou,-39.75,-8.75
Kinkajou,-39.75,-9.25
Kinkajou,-39.75,-9.75
Kinkajou,-39.75,-10.25
Kinkajou,-39.75,-10.75
Kinkajou,-39.75,-11.25
Kinkajou,-39.75,-11.75
Kinkajou,-39.75,-12.25
Kinkajou,-39.75,-12.75
Kinkajou,-39.75,-13.25
Kinkajou,-39.75,-13.75
Kinkajou,-39.75,-14.25
Kinkajou,-39.75,-14.75
Kinkajou,-39.75,-15.25
Kinkajou,-39.75,-15.75
Kinkajou,-39.75,-16.25
Kinkajou,-39.75,-16.75
Kinkajou,-39.75,-17.25
Kinkajou,-39.75,-17.75
Kinkajou,-39.75,-18.25
Kinkajou,-39.75,-18.75
Kinkajou,-39.75,-19.25
Kinkajou,-39.25,-3.25
Kinkajou,-39.25,-3.75
Kinkajou,-39.25,-4.25
Kinkajou,-39.25,-4.75
Kinkajou,-39.25,-5.25
Kinkajou,-39.25,-5.75
Kinkajou,-39.25,-6.25
Kinkajou,-39.25,-6.75
Kinkajou,-39.25,-7.25
Kinkajou,-39.25,-7.75
Kinkajou,-39.25,-8.25
Kinkajou,-39.25,-8.75
Kinkajou,-39.25,-9.25
Kinkajou,-39.25,-9.75
Kinkajou,-39.25,-10.25
Kinkajou,-39.25,-10.75
Kinkajou,-39.25,-11.25
Kinkajou,-39.25,-11.75
Kinkajou,-39.25,-12.25
Kinkajou,-39.25,-12.75
Kinkajou,-39.25,-13.25
Kinkajou,-39.25,-13.75
Kinkajou,-39.25,-14.25
Kinkajou,-39.25,-14.75
Kinkajou,-39.25,-15.25
Kinkajou,-39.25,-15.75
Kinkajou,-39.25,-16.25
Kinkajou,-39.25,-16.75
Kinkajou,-39.25,-17.25
Kinkajou,-39.25,-17.75
Kinkajou,-38.75,-3.75
Kinkajou,-38.75,-4.25
Kinkajou,-38.75,-4.75
Kinkajou,-38.75,-5.25
Kinkajou,-38.75,-5.75
Kinkajou,-38.75,-6.25
Kinkajou,-38.75,-6.75
Kinkajou,-38.75,-7.25
Kinkajou,-38.75,-7.75
Kinkajou,-38.75,-8.25
Kinkajou,-38.75,-8.75
Kinkajou,-38.75,-9.25
Kinkajou,-38.75,-9.75
Kinkajou,-38.75,-10.25
Kinkajou,-38.75,-10.75
Kinkajou,-38.75,-11.25
Kinkajou,-38.75,-11.75
Kinkajou,-38.75,-12.25
Kinkajou,-38.25,-4.25
Kinkajou,-38.25,-4.75
Kinkajou,-38.25,-5.25
Kinkajou,-38.25,-5.75
Kinkajou,-38.25,-6.25
Kinkajou,-38.25,-6.75
Kinkajou,-38.25,-7.25
Kinkajou,-38.25,-7.75
Kinkajou,-38.25,-8.25
Kinkajou,-38.25,-8.75
Kinkajou,-38.25,-9.25
Kinkajou,-38.25,-9.75
Kinkajou,-38.25,-10.25
Kinkajou,-38.25,-10.75
Kinkajou,-38.25,-11.25
Kinkajou,-38.25,-11.75
Kinkajou,-38.25,-12.25
Kinkajou,-38.25,-12.75
Kinkajou,-37.75,-4.75
Kinkajou,-37.75,-5.25
Kinkajou,-37.75,-5.75
Kinkajou,-37.75,-6.25
Kinkajou,-37.75,-6.75
Kinkajou,-37.75,-7.25
Kinkajou,-37.75,-7.75
Kinkajou,-37.75,-8.25
Kinkajou,-37.75,-8.75
Kinkajou,-37.75,-9.25
Kinkajou,-37.75,-9.75
Kinkajou,-37.75,-10.25
Kinkajou,-37.75,-10.75
Kinkajou,-37.75,-11.25
Kinkajou,-37.75,-11.75
Kinkajou,-37.25,-5.25
Kinkajou,-37.25,-5.75
Kinkajou,-37.25,-6.25
Kinkajou,-37.25,-6.75
Kinkajou,-37.25,-7.25
Kinkajou,-37.25,-7.75
Kinkajou,-37.25,-8.25
Kinkajou,-37.25,-8.75
Kinkajou,-37.25,-9.25
Kinkajou,-37.25,-9.75
Kinkajou,-37.25,-10.25
Kinkajou,-37.25,-10.75
Kinkajou,-37.25,-11.25
Kinkajou,-36.75,-5.25
Kinkajou,-36.75,-5.75
Kinkajou,-36.75,-6.25
Kinkajou,-36.75,-6.75
Kinkajou,-36.75,-7.25
Kinkajou,-36.75,-7.75
Kinkajou,-36.75,-8.25
Kinkajou,-36.75,-8.75
Kinkajou,-36.75,-9.25
Kinkajou,-36.75,-9.75
Kinkajou,-36.75,-10.25
Kinkajou,-36.25,-5.25
Kinkajou,-36.25,-5.75
Kinkajou,-36.25,-6.25
Kinkajou,-36.25,-6.75
Kinkajou,-36.25,-7.25
Kinkajou,-36.25,-7.75
Kinkajou,-36.25,-8.25
Kinkajou,-36.25,-8.75
Kinkajou,-36.25,-9.25
Kinkajou,-36.25,-9.75
Kinkajou,-35.75,-5.25
Kinkajou,-35.75,-5.75
Kinkajou,-35.75,-6.25
Kinkajou,-35.75,-6.75
Kinkajou,-35.75,-7.25
Kinkajou,-35.75,-7.75
Kinkajou,-35.75,-8.25
Kinkajou,-35.75,-8.75
Kinkajou,-35.75,-9.25
Kinkajou,-35.25,-5.75
Kinkajou,-35.25,-6.25
Kinkajou,-35.25,-6.75
Kinkajou,-35.25,-7.25
Kinkajou,-35.25,-7.75
Kinkajou,-35.25,-8.25
Kinkajou,-35.25,-8.75
Kinkajou,-102.25,18.75
Kinkajou,-102.25,18.25
Kinkajou,-101.75,18.25
Kinkajou,-101.25,18.25
Kinkajou,-101.25,17.75
Kinkajou,-100.75,17.75
Kinkajou,-100.75,17.25
Kinkajou,-100.25,17.75
Kinkajou,-100.25,17.25
Kinkajou,-99.75,17.75
Kinkajou,-99.75,17.25
Kinkajou,-99.75,16.75
Kinkajou,-99.25,21.75
Kinkajou,-99.25,21.25
Kinkajou,-99.25,17.75
Kinkajou,-99.25,17.25
Kinkajou,-99.25,16.75
Kinkajou,-98.75,23.25
Kinkajou,-98.75,22.75
Kinkajou,-98.75,22.25
Kinkajou,-98.75,21.75
Kinkajou,-98.75,21.25
Kinkajou,-98.75,20.75
Kinkajou,-98.75,17.75
Kinkajou,-98.75,17.25
Kinkajou,-98.75,16.75
Kinkajou,-98.25,23.25
Kinkajou,-98.25,22.75
Kinkajou,-98.25,22.25
Kinkajou,-98.25,21.75
Kinkajou,-98.25,21.25
Kinkajou,-98.25,20.75
Kinkajou,-98.25,20.25
Kinkajou,-98.25,17.75
Kinkajou,-98.25,17.25
Kinkajou,-98.25,16.75
Kinkajou,-98.25,16.25
Kinkajou,-97.75,21.25
Kinkajou,-97.75,20.75
Kinkajou,-97.75,20.25
Kinkajou,-97.75,19.75
Kinkajou,-97.75,17.75
Kinkajou,-97.75,17.25
Kinkajou,-97.75,16.75
Kinkajou,-97.75,16.25
Kinkajou,-97.25,20.75
Kinkajou,-97.25,20.25
Kinkajou,-97.25,19.75
Kinkajou,-97.25,19.25
Kinkajou,-97.25,18.75
Kinkajou,-97.25,17.75
Kinkajou,-97.25,17.25
Kinkajou,-97.25,16.75
Kinkajou,-97.25,16.25
Kinkajou,-96.75,19.75
Kinkajou,-96.75,19.25
Kinkajou,-96.75,18.75
Kinkajou,-96.75,18.25
Kinkajou,-96.75,17.75
Kinkajou,-96.75,17.25
Kinkajou,-96.75,16.75
Kinkajou,-96.75,16.25
Kinkajou,-96.75,15.75
Kinkajou,-96.25,19.25
Kinkajou,-96.25,18.75
Kinkajou,-96.25,18.25
Kinkajou,-96.25,17.75
Kinkajou,-96.25,17.25
Kinkajou,-96.25,16.75
Kinkajou,-96.25,16.25
Kinkajou,-96.25,15.75
Kinkajou,-95.75,18.75
Kinkajou,-95.75,18.25
Kinkajou,-95.75,17.75
Kinkajou,-95.75,17.25
Kinkajou,-95.75,16.75
Kinkajou,-95.75,16.25
Kinkajou,-95.25,18.25
Kinkajou,-95.25,17.75
Kinkajou,-95.25,17.25
Kinkajou,-95.25,16.75
Kinkajou,-95.25,16.25
Kinkajou,-94.75,18.25
Kinkajou,-94.75,17.75
Kinkajou,-94.75,17.25
Kinkajou,-94.75,16.75
Kinkajou,-94.25,17.75
Kinkajou,-94.25,17.25
Kinkajou,-94.25,16.75
Kinkajou,-94.25,16.25
Kinkajou,-93.75,18.25
Kinkajou,-93.75,17.75
Kinkajou,-93.75,17.25
Kinkajou,-93.75,16.75
Kinkajou,-93.75,16.25
Kinkajou,-93.25,18.25
Kinkajou,-93.25,17.75
Kinkajou,-93.25,17.25
Kinkajou,-93.25,16.75
Kinkajou,-93.25,16.25
Kinkajou,-93.25,15.75
Kinkajou,-92.75,18.25
Kinkajou,-92.75,17.75
Kinkajou,-92.75,17.25
Kinkajou,-92.75,16.75
Kinkajou,-92.75,16.25
Kinkajou,-92.75,15.75
Kinkajou,-92.75,15.25
Kinkajou,-92.25,18.25
Kinkajou,-92.25,17.75
Kinkajou,-92.25,17.25
Kinkajou,-92.25,16.75
Kinkajou,-92.25,16.25
Kinkajou,-92.25,15.75
Kinkajou,-92.25,15.25
Kinkajou,-92.25,14.75
Kinkajou,-91.75,18.25
Kinkajou,-91.75,17.75
Kinkajou,-91.75,17.25
Kinkajou,-91.75,16.75
Kinkajou,-91.75,16.25
Kinkajou,-91.75,15.75
Kinkajou,-91.75,15.25
Kinkajou,-91.75,14.75
Kinkajou,-91.75,14.25
Kinkajou,-91.25,18.25
Kinkajou,-91.25,17.75
Kinkajou,-91.25,17.25
Kinkajou,-91.25,16.75
Kinkajou,-91.25,16.25
Kinkajou,-91.25,15.75
Kinkajou,-91.25,15.25
Kinkajou,-91.25,14.75
Kinkajou,-91.25,14.25
Kinkajou,-90.75,19.25
Kinkajou,-90.75,18.75
Kinkajou,-90.75,18.25
Kinkajou,-90.75,17.75
Kinkajou,-90.75,17.25
Kinkajou,-90.75,16.75
Kinkajou,-90.75,16.25
Kinkajou,-90.75,15.75
Kinkajou,-90.75,15.25
Kinkajou,-90.75,14.75
Kinkajou,-90.75,14.25
Kinkajou,-90.25,20.75
Kinkajou,-90.25,20.25
Kinkajou,-90.25,19.75
Kinkajou,-90.25,19.25
Kinkajou,-90.25,18.75
Kinkajou,-90.25,18.25
Kinkajou,-90.25,17.75
Kinkajou,-90.25,17.25
Kinkajou,-90.25,16.75
Kinkajou,-90.25,16.25
Kinkajou,-90.25,15.75
Kinkajou,-90.25,15.25
Kinkajou,-90.25,14.75
Kinkajou,-90.25,14.25
Kinkajou,-89.75,21.25
Kinkajou,-89.75,20.75
Kinkajou,-89.75,20.25
Kinkajou,-89.75,19.75
Kinkajou,-89.75,19.25
Kinkajou,-89.75,18.75
Kinkajou,-89.75,18.25
Kinkajou,-89.75,17.75
Kinkajou,-89.75,17.25
Kinkajou,-89.75,16.75
Kinkajou,-89.75,16.25
Kinkajou,-89.75,15.75
Kinkajou,-89.75,15.25
Kinkajou,-89.75,14.75
Kinkajou,-89.75,14.25
Kinkajou,-89.75,13.75
Kinkajou,-89.25,21.25
Kinkajou,-89.25,20.75
Kinkajou,-89.25,20.25
Kinkajou,-89.25,19.75
Kinkajou,-89.25,19.25
Kinkajou,-89.25,18.75
Kinkajou,-89.25,18.25
Kinkajou,-89.25,17.75
Kinkajou,-89.25,17.25
Kinkajou,-89.25,16.75
Kinkajou,-89.25,16.25
Kinkajou,-89.25,15.75
Kinkajou,-89.25,15.25
Kinkajou,-89.25,14.75
Kinkajou,-89.25,14.25
Kinkajou,-89.25,13.75
Kinkajou,-88.75,21.25
Kinkajou,-88.75,20.75
Kinkajou,-88.75,20.25
Kinkajou,-88.75,19.75
Kinkajou,-88.75,19.25
Kinkajou,-88.75,18.75
Kinkajou,-88.75,18.25
Kinkajou,-88.75,17.75
Kinkajou,-88.75,17.25
Kinkajou,-88.75,16.75
Kinkajou,-88.75,16.25
Kinkajou,-88.75,15.75
Kinkajou,-88.75,15.25
Kinkajou,-88.75,14.75
Kinkajou,-88.75,14.25
Kinkajou,-88.75,13.75
Kinkajou,-88.75,13.25
Kinkajou,-88.25,21.25
Kinkajou,-88.25,20.75
Kinkajou,-88.25,20.25
Kinkajou,-88.25,19.75
Kinkajou,-88.25,19.25
Kinkajou,-88.25,18.75
Kinkajou,-88.25,18.25
Kinkajou,-88.25,17.75
Kinkajou,-88.25,15.25
Kinkajou,-88.25,14.75
Kinkajou,-88.25,14.25
Kinkajou,-88.25,13.75
Kinkajou,-88.25,13.25
Kinkajou,-87.75,21.25
Kinkajou,-87.75,20.75
Kinkajou,-87.75,20.25
Kinkajou,-87.75,19.75
Kinkajou,-87.75,19.25
Kinkajou,-87.75,18.75
Kinkajou,-87.75,15.75
Kinkajou,-87.75,15.25
Kinkajou,-87.75,14.75
Kinkajou,-87.75,14.25
Kinkajou,-87.75,13.75
Kinkajou,-87.25,21.25
Kinkajou,-87.25,20.75
Kinkajou,-87.25,15.75
Kinkajou,-87.25,15.25
Kinkajou,-87.25,14.75
Kinkajou,-87.25,14.25
Kinkajou,-87.25,13.75
Kinkajou,-87.25,13.25
Kinkajou,-87.25,12.75
Kinkajou,-86.75,15.75
Kinkajou,-86.75,15.25
Kinkajou,-86.75,14.75
Kinkajou,-86.75,14.25
Kinkajou,-86.75,13.75
Kinkajou,-86.75,13.25
Kinkajou,-86.75,12.75
Kinkajou,-86.75,12.25
Kinkajou,-86.25,15.75
Kinkajou,-86.25,15.25
Kinkajou,-86.25,14.75
Kinkajou,-86.25,14.25
Kinkajou,-86.25,13.75
Kinkajou,-86.25,13.25
Kinkajou,-86.25,12.75
Kinkajou,-86.25,12.25
Kinkajou,-86.25,11.75
Kinkajou,-85.75,15.75
Kinkajou,-85.75,15.25
Kinkajou,-85.75,14.75
Kinkajou,-85.75,14.25
Kinkajou,-85.75,13.75
Kinkajou,-85.75,13.25
Kinkajou,-85.75,12.75
Kinkajou,-85.75,12.25
Kinkajou,-85.75,11.75
Kinkajou,-85.75,11.25
Kinkajou,-85.75,10.25
Kinkajou,-85.25,15.75
Kinkajou,-85.25,15.25
Kinkajou,-85.25,14.75
Kinkajou,-85.25,14.25
Kinkajou,-85.25,13.75
Kinkajou,-85.25,13.25
Kinkajou,-85.25,12.75
Kinkajou,-85.25,12.25
Kinkajou,-85.25,11.75
Kinkajou,-85.25,11.25
Kinkajou,-85.25,10.75
Kinkajou,-85.25,9.75
Kinkajou,-84.75,15.75
Kinkajou,-84.75,15.25
Kinkajou,-84.75,14.75
Kinkajou,-84.75,14.25
Kinkajou,-84.75,13.75
Kinkajou,-84.75,13.25
Kinkajou,-84.75,12.75
Kinkajou,-84.75,12.25
Kinkajou,-84.75,11.75
Kinkajou,-84.75,11.25
Kinkajou,-84.75,10.75
Kinkajou,-84.75,10.25
Kinkajou,-84.25,15.75
Kinkajou,-84.25,15.25
Kinkajou,-84.25,14.75
Kinkajou,-84.25,14.25
Kinkajou,-84.25,13.75
Kinkajou,-84.25,13.25
Kinkajou,-84.25,12.75
Kinkajou,-84.25,12.25
Kinkajou,-84.25,11.75
Kinkajou,-84.25,11.25
Kinkajou,-84.25,10.75
Kinkajou,-84.25,10.25
Kinkajou,-84.25,9.75
Kinkajou,-83.75,15.25
Kinkajou,-83.75,14.75
Kinkajou,-83.75,14.25
Kinkajou,-83.75,13.75
Kinkajou,-83.75,13.25
Kinkajou,-83.75,12.75
Kinkajou,-83.75,12.25
Kinkajou,-83.75,11.75
Kinkajou,-83.75,10.75
Kinkajou,-83.75,10.25
Kinkajou,-83.75,9.75
Kinkajou,-83.75,9.25
Kinkajou,-83.25,14.25
Kinkajou,-83.25,9.75
Kinkajou,-83.25,9.25
Kinkajou,-83.25,8.75
Kinkajou,-82.75,9.25
Kinkajou,-82.75,8.75
Kinkajou,-82.25,8.75
